date,Skiing,Rafting,Cycling,Ice Skating,Surfing,Snowboarding
2007-07-08,445.7333996554581,1213.7580451248102,1686.8983067631934,317.3685017040151,995.5605870720916,223.31593528075783
2007-07-15,398.0836187781798,1174.9212041949638,1665.8674465280894,327.5553500820565,1149.634615000636,234.8519619236464
2007-07-22,400.4599507967071,1032.4221919708402,1948.9944373443016,347.787697343943,1143.5393623228254,221.05263336254907
2007-07-29,400.8564053859613,1069.4405544089295,1713.9846049965756,301.5994924848117,1056.14342403386,239.5589698062224
2007-08-05,406.8813812573724,977.952850428243,1377.5445187948671,311.7073614932791,939.3297229126166,270.81234704336015
2007-08-12,438.2016580626219,875.5967375270582,1195.1922764265266,298.6926382769243,948.9658721655666,305.621035144205
2007-08-19,417.2732884117118,647.3163163072933,1145.4549942437109,326.90199980857176,1004.4864963562106,343.58592511597567
2007-08-26,461.0474393549594,623.1092394157204,1101.1303881532792,321.4192783458872,986.3872177976198,339.2400705630924
2007-09-02,493.9130567205163,469.0929578494071,1083.2834533146922,334.3045300894639,866.2481210843391,360.82162290558375
2007-09-09,530.3783719127388,357.78477414281303,1054.3962046637928,303.1792958945319,833.4763507888027,384.8808791245761
2007-09-16,557.7639791139836,327.390501789174,1028.0189384381038,301.37315787055445,795.3448422405377,420.02045685970967
2007-09-23,592.4533845341946,289.8066815497935,973.6319119058282,333.6759333548938,744.5124343033101,461.8834948116111
2007-09-30,590.64820280653,216.07535940003305,926.4152785888537,341.72712132859795,723.7526789934118,470.72349267373374
2007-10-07,667.9573191116829,228.3622208863402,892.7938935718024,394.80545689277903,680.0860415427516,549.1655633066962
2007-10-14,697.6919503320687,161.63231006993144,862.880734908447,406.8905836077444,740.744212955847,585.0422412292019
2007-10-21,817.3477408782536,146.47583230151793,791.3241724079481,453.68370810017535,660.5103142401649,510.1534426088351
2007-10-28,800.4273805544518,114.80436047659146,808.2463212511642,475.13011480577546,639.7964220127855,570.0573154528151
2007-11-04,954.2534574704084,127.80705125170526,803.0334169936106,680.9447858629111,685.3701637861202,687.7678443068547
2007-11-11,1075.6937640319402,119.91744139249916,829.7421400198888,805.559171703308,735.34288142573,779.3071210637356
2007-11-18,1159.531924703252,112.73147831805348,789.6638962226343,1285.4918629017193,754.3254409181638,807.9931614819741
2007-11-25,1326.6394959614508,125.78325164806942,817.7991853050661,1141.991842270509,724.8215600033134,935.228680481306
2007-12-02,1585.3740993423796,116.6631151564412,759.4740891263968,1404.2813441452258,798.4167314480408,1166.828224145571
2007-12-09,1655.9362678299256,123.2133900336452,764.4056536284627,1295.5438346627018,752.107076008759,1226.2610033447554
2007-12-16,2082.307311702097,119.74867953566346,772.5358032124714,1541.3599470873305,666.1460228482306,1262.6498128841165
2007-12-23,2930.426658012189,136.23491143010128,766.7490833349462,2632.5950915471367,754.0718103358611,1264.1995522675493
2007-12-30,2513.3076858719,181.00215848654025,907.8810427526668,2251.9549884490493,745.6973119392428,1122.2879795815404
2008-01-06,1973.7723071246155,214.30425749484064,862.0125673113205,1319.5708796138822,842.5625540130352,1029.4417658958257
2008-01-13,2044.584114469543,185.35577196049172,869.1142824261706,1162.363115970033,768.8001217567426,899.847148759053
2008-01-20,2018.4370969678416,230.75703109182268,809.4859117768077,1155.0494867865966,716.9529347480187,899.005040303079
2008-01-27,1676.239132055924,179.27895350260025,878.4420270976074,961.5192163037568,703.21114954097,988.039472276148
2008-02-03,1507.2573836462493,215.46799663175025,806.871801445829,749.9882952368588,687.0537083246685,789.3438672490895
2008-02-10,1606.9246569826444,246.74042156060872,897.9310927403438,831.1853036770447,750.8870479810106,735.2348052517709
2008-02-17,1452.154629296516,234.220463394658,1068.5472352754225,800.2344017490708,614.9166511323745,782.383747410777
2008-02-24,1289.8386830867055,301.2484763105872,997.0717978951686,590.3401943422264,772.7079064970114,669.0501810259201
2008-03-02,1060.2204054512722,281.23576993878936,945.9707557171348,551.581629302983,737.1349752302348,536.2863280473166
2008-03-09,897.8359724865937,302.8744758025244,1012.9976599282028,486.8335318233223,763.6056391164876,477.8761710933184
2008-03-16,722.9102982973695,340.16297758402965,951.568019362153,503.31111290211135,647.3379852864937,402.644469879124
2008-03-23,647.7652455629653,372.4662207838225,1094.9750440804687,467.20211738256734,732.1531108000551,372.7900527239352
2008-03-30,498.2019730671327,372.08086239293016,1055.6117306529443,395.7963304051261,741.3090739489396,272.04407061110186
2008-04-06,433.5097644170361,427.1286349908045,1077.9430763070216,351.2008864930048,755.4281202786007,232.08094561742416
2008-04-13,376.0414660227089,425.9307930915354,1149.2496993755528,295.9788241563159,746.3883053400021,222.3551831363241
2008-04-20,319.8915068112436,468.3360869878534,1083.4346526435863,268.3368723021342,783.3095099868252,176.758675550905
2008-04-27,312.4713742797359,492.0773104948613,1109.4628806953704,240.65527884271245,722.5725651474448,167.30996861895645
2008-05-04,298.86048079163675,528.276018344126,1185.800799759661,250.3880725775124,789.6640542439853,166.12548533985176
2008-05-11,277.81512369312674,605.5933292564009,1167.398330605604,217.71145092138133,778.0442808262202,179.7520907014689
2008-05-18,271.4131236490177,713.8309234786008,1125.9865222557514,206.96709079489565,839.027905227059,182.65367390100693
2008-05-25,301.5768769674786,779.8242715048517,1167.3365594933073,234.0466752320817,835.4326530702547,180.91811570660704
2008-06-01,329.53874035203654,808.6307677671194,1333.5494044208745,229.0248886827657,819.4194295747768,172.7568197436681
2008-06-08,266.78870858816566,937.3842006411608,1260.555382891823,235.2890964889388,783.945236306431,170.42434599829627
2008-06-15,298.5544522638183,987.0559595261386,1215.4293407443877,254.7966678793208,858.9857895687093,141.02113644627883
2008-06-22,285.0239508367813,1130.7108174240295,1255.096180494044,259.8567900776204,798.4432331346616,155.69964840556256
2008-06-29,349.50166242242943,1258.5852385591477,1371.7056062132403,293.39232486255383,843.9870826350358,154.26710066191345
2008-07-06,319.3781638006763,1141.7657695797816,1635.6939979791669,300.74228010719025,908.4718398202943,192.9202327138387
2008-07-13,359.1579947146253,1106.8654148989003,1547.4026697249603,308.51128776126245,896.3070830700265,183.131225681
2008-07-20,353.3691333555604,1071.6668564901688,1496.0258449947369,291.15545984615267,973.3613532512252,202.9417495109456
2008-07-27,353.8371100166738,1004.5046765548656,1372.755305099625,292.19796333812576,847.6023923044374,203.9971231809677
2008-08-03,365.21044824311525,939.525270289518,1496.8110002085946,318.65307225954365,827.318105990643,245.97087062621296
2008-08-10,371.7860443072883,817.3089515115014,1548.3812152714831,354.01487654119995,737.1109578255147,274.9687941179659
2008-08-17,386.3204051458563,619.0233176062645,1323.7589579738874,343.1355058042515,943.1403250917016,260.2109758867117
