date,Skiing,Rafting,Cycling,Ice Skating,Diving,Surfing,Snowboarding
2010-10-10,396.3493864608886,129.88757640280568,829.3486398635565,290.16448722093986,648.572814885463,575.4261666910495,296.8347545051436
2010-10-17,457.86575960600703,112.58069391449162,719.2556521728131,304.73455242559066,601.0703984185992,536.3051866054122,309.974178595372
2010-10-24,490.004564788961,107.442365989398,653.9232637127637,330.56132787856217,589.7860274286801,644.492103665644,362.5174981329464
2010-10-31,515.349151560412,102.16720189659809,667.1864074344568,472.4328955137883,580.5336493194221,642.9716431882597,403.604777424466
2010-11-07,637.4851942041944,97.73102265216494,675.7419493749946,658.5888487724171,594.3316969009265,642.4321183702896,473.5199198903456
2010-11-14,672.9397103289926,106.98095569503704,646.8120537747387,730.0015748339079,613.6495327514122,765.3068143255721,490.6681455873365
2010-11-21,784.5701189896513,84.04621485674883,673.6085143693678,1277.899685059413,513.9994843952695,671.546462644326,680.2724673779127
2010-11-28,889.9869549211041,81.09298707642044,687.4101629402656,1261.181103055019,597.0824307100332,612.9549008464792,745.1535054752113
2010-12-05,1037.0235311156196,95.98101450872916,671.5990876268911,1399.1699016177877,600.3330857816804,629.0077521024006,847.4449274548713
2010-12-12,1131.833621135073,87.92838527678263,715.320107179146,1534.3149201579467,566.4381219930543,637.4347379092161,911.737244118917
2010-12-19,1465.5935119426088,101.88212442986286,599.2432651283348,2251.875635611608,496.85055731212185,622.6008198194068,872.3379446892667
2010-12-26,1972.95300999066,114.98733699529424,728.7836338924408,2922.413313037536,531.2423367224421,628.7075090433691,1004.7133229433229
2011-01-02,1602.9548168064084,126.62315013700317,764.8594679845421,1736.3670236925866,619.531084998359,657.112223964051,875.2938187639036
2011-01-09,1758.8423908684126,143.6951527721736,743.6631234103656,1458.2679566226236,656.833566152642,658.512572579868,879.241480403927
2011-01-16,1501.8017775447763,161.12681999470777,844.3004584100104,1386.500429241808,765.8467085742645,672.4103798255911,750.703541544586
2011-01-23,1286.3837693127823,148.1614789543629,791.2461522276874,1047.092266735743,723.8330809708484,657.1450673725077,687.0254737847359
2011-01-30,1304.1713022886174,147.52044153411669,760.1992478088252,1011.4646686870448,736.1385597050981,657.7107437611893,789.9111691652772
2011-02-06,1117.4951369126572,166.58041078514125,811.1504261247757,845.1421744370061,750.6356906484996,657.8005864676411,550.5207236113855
2011-02-13,1101.74991465395,196.3952660356896,812.6505206223371,860.0551656827294,754.6948128968951,619.7579177143128,518.6462222472297
2011-02-20,1009.7579166818572,197.36916072845423,824.8999903671639,786.3684525579207,794.1220350187951,584.9476229967981,474.5443860538121
2011-02-27,817.4395360964186,192.866559638752,875.2371615642925,525.379782135366,744.8761074847711,574.1678405844937,395.3921506151504
2011-03-06,724.7750086998243,229.8067950225129,807.169984783981,466.5761498853379,787.5130155114703,640.2959705256144,352.51294705800416
2011-03-13,559.5638287396847,222.47052560826543,908.2408795722872,429.252768336582,696.8358560861222,556.7056807773389,302.8445946747166
2011-03-20,494.9005982499289,244.8947305829489,933.6016778367408,387.314034800829,721.9721666829792,552.2542336727066,313.00443604905985
2011-03-27,441.0740243212495,261.97389220912373,938.3142375890392,357.21974639648386,714.7016325810113,569.0951788359976,237.21019198979408
2011-04-03,367.8924752542263,272.38464626401225,1047.8074237070157,315.6220051739926,714.0754389883695,582.959737007209,202.20530246069828
2011-04-10,318.6924413704253,275.48370035457634,1068.1933740689974,260.3904137386061,750.2747249136038,572.3739584202605,174.37873800927136
2011-04-17,274.7749628451526,338.3241950182586,1102.1047908390676,277.41664507164245,741.4471985827155,587.7643634123377,165.78999923325725
2011-04-24,262.60416260866543,354.0548589726156,989.0366328010834,251.1004048813413,765.608191810075,586.352561781789,140.26889273177716
2011-05-01,242.01516891853163,349.2444913539005,923.970119396382,217.62028904288405,713.165348165135,530.2809553263828,127.15673531103856
2011-05-08,224.36837842001407,422.1678906978386,1182.8678988296565,205.27268091161528,786.2199297243972,603.1631104813331,127.47330190658994
2011-05-15,226.72406466234852,443.4414506901375,1134.6776848697518,189.15086007946672,781.2037935042233,581.6043211396469,120.95327205323224
2011-05-22,225.5688916401161,598.5569138864527,1213.8606709107655,221.700718489431,831.1428737060135,598.7003848374914,141.03193113329695
2011-05-29,276.0202034824261,714.1694267515471,1262.8296688150424,230.3735668646653,811.5529488745566,662.5923236604548,127.6109668120471
2011-06-05,224.3519822187047,715.6842377855512,1146.482696707926,239.6840861175776,838.3136223912395,666.4130819248983,117.51867247673157
2011-06-12,224.04747501443487,800.0925131286353,1199.4597541759397,234.15662711171944,847.9217095887444,664.7798869699288,109.48543426812589
2011-06-19,242.47444890568065,902.3189776762677,1145.7721791670892,249.6783547946226,837.2183351041517,672.8994359841869,110.79419485105586
2011-06-26,252.96112967950737,1054.5399015027294,1217.3004138764986,252.77388068026173,882.8261577823293,704.2341368932169,104.1131823039152
2011-07-03,285.99795316818665,1091.9527225786726,1540.2261815592,250.76889254918729,917.1117323970528,736.723633886315,128.7858455057807
2011-07-10,252.71401114605771,969.3750047483732,1526.9774891500344,268.9598015074592,866.9473489695256,719.1977131431439,115.07607455007036
2011-07-17,251.41478178613667,1022.2320177860028,1627.94830407182,275.8602106187015,1017.8603741022922,687.1555989470114,135.78985443889516
2011-07-24,273.8564557742599,936.8731150132812,1311.624601604689,262.4384921436396,928.8908644140032,817.4676913381986,169.47943640227476
2011-07-31,276.7853203303874,916.0379353739424,1127.3303892678482,268.21078833844285,1073.925756133726,1312.7430877788208,164.12753344589254
2011-08-07,302.75848438511184,758.9801576496602,1168.2546431112532,278.4741892663394,969.2412805000504,1010.6110878540958,178.17656016773944
2011-08-14,289.20159644198986,632.7907676935823,1113.2439105915637,279.6627646167849,932.7282793652178,755.3089249329147,173.46803020230053
2011-08-21,270.6866916467829,492.6503231711831,2223.2243411427885,236.012638570296,852.4209730406069,786.8779634645055,179.78688220757303
2011-08-28,301.39869502691374,455.8306621407945,1486.5571205095034,226.91774965974253,803.4760470467263,801.3188915253124,196.70865907688056
2011-09-04,311.02534447135235,351.16336450328026,981.2679522174178,273.5272592125161,756.0469614601398,802.0387334247276,238.56461870545397
2011-09-11,351.7072982512167,230.51457161805052,907.517778162558,243.9814933636803,707.5655503702409,601.2353260471249,268.61521822631806
2011-09-18,346.10514596855484,199.52793603785037,804.7495450377274,244.74773374617985,645.932727852585,556.2563058595689,244.03968230975664
2011-09-25,381.5938824610638,166.3118675610659,872.4751068248324,287.26039347155927,651.9967690846008,563.3004380534841,288.7846902450599
2011-10-02,404.3964141870408,149.03675746872233,767.1326337233711,295.71312197348584,710.4232415306387,502.9914109000928,313.2185147818175
2011-10-09,435.4895634257773,138.93698659052586,814.8993641732883,309.0472312565652,784.1594494591768,505.4743236715806,298.7061120239092
2011-10-16,448.6546607380088,108.71767381532533,736.341362115133,346.2810386474916,748.1705838176812,464.1302930952147,323.2505759723128
2011-10-23,501.929176671405,92.03555661282856,691.7193529894441,369.1170380745581,641.8961336060594,480.1786458538627,358.1758908022025
2011-10-30,545.7930264252943,88.90030520564967,685.8705599286093,476.5384403286995,632.3556840877089,528.075669202197,435.1383225464958
2011-11-06,624.9174941770705,83.32140305483865,712.8135553636032,718.4946218443109,638.3613381873963,549.2564049352081,480.5117406054428
2011-11-13,683.4654700564009,85.98956553078108,657.3465072228458,782.3853869064324,626.1862830766405,513.2884669879448,510.5689597286594
2011-11-20,683.4434346922815,87.42791094711816,644.2657031384111,1329.0409284533796,597.6109576149233,509.155289913171,611.1880309197549
2011-11-27,750.0637663340135,84.22672368935974,699.1809224132958,1352.5470426836114,597.4077703786988,589.0889338701022,617.8028035025077
2011-12-04,912.6094564742418,82.1065335866399,726.654614920746,1478.861494355714,642.0778724114297,540.697271181925,684.7465371145157
2011-12-11,1012.237685883768,81.77572021400601,742.8038769347598,1794.2427976193462,617.6285591215046,481.14643474929375,705.515510291957
2011-12-18,1182.602882504482,93.4200405165804,626.1041383507828,2417.2754706263504,632.6925495922573,502.8351496028605,717.7853501197
2011-12-25,1363.1831291337362,100.26414637817764,708.709570342005,3436.1105014293007,612.1459970500114,525.0253591458595,680.3067529468591
2012-01-01,1266.4913722782558,117.70857466329184,754.8412010591999,1995.600272310809,668.6895789246981,534.2965508819441,623.6176934766492
2012-01-08,1195.915689157802,156.92779219889962,854.2831287945273,1261.0460516942126,694.0493050851727,512.1344994881795,603.5294133483494
2012-01-15,1290.9534465719696,133.04953657823356,762.321433157407,1250.5342564107154,661.8390849711349,463.7627568465184,609.2491292846014
2012-01-22,1097.98668660318,131.55403610425785,734.7837553131534,972.5384735400804,693.2148009491268,475.6583201104335,598.2457760578836
2012-01-29,976.3292133478355,144.27423077174987,807.4974751050578,917.5129556793336,743.6983942267486,513.2698717897089,595.3741465784422
2012-02-05,857.5582051750398,151.21378312412375,773.8134074887743,756.8012503429734,695.6739591723966,492.6798925573327,408.1744059133375
2012-02-12,875.762607070333,147.04886870980383,769.2433549916676,776.852887182759,818.6457085137621,501.28781698418,423.1025592462215
2012-02-19,900.7690792163132,156.40238534376374,857.5947781208984,823.9178631186428,900.3712214123267,510.50858115898205,406.8442350965489
2012-02-26,760.2348155591718,185.5257013832948,856.0192223048031,566.365738583045,832.6600107621019,464.7661309797995,348.1560327355548
2012-03-04,684.9718971955755,188.39765617756893,918.230850515008,479.3567995334449,700.391221712476,506.3334734394712,354.6692333159575
2012-03-11,544.0311354446262,212.58399065205668,945.9327763281756,415.1200394365616,662.601664970148,472.7968560163048,251.10858632643024
2012-03-18,444.6723816975701,221.69295079571825,916.4422853694656,340.1208951312984,692.2402825175128,483.51922636879954,185.55357782098056
2012-03-25,376.1445517250263,247.82918075164656,924.388080434044,293.4285570351937,688.1404220511773,498.6671841312229,170.13994880252667
2012-04-01,320.8207880314474,263.9039881492886,1010.5327349565428,305.2508430968747,690.7327844844036,502.33357155903775,148.11319097038322
2012-04-08,258.2527109702555,283.23266314819887,949.2753278105316,281.01277345935546,716.8111669132072,524.9454767163212,132.83482153381607
2012-04-15,227.5133786023553,312.140609038874,1015.4546383441212,265.93558220040967,756.4275596406806,524.9894805446747,118.71174470483668
2012-04-22,193.69606462962565,306.9324433752183,953.2749067121345,240.66169662008204,739.1763926346125,510.8288314034833,108.297336311635
2012-04-29,197.308400132568,328.1819786884021,1016.71879571305,208.5324607127701,748.4859031906302,583.2691862964655,133.63925712190934
2012-05-06,194.91567485458447,386.17997827449045,1102.1336710395865,199.4225390380127,668.5198241755967,595.1836934331811,140.89799216340592
2012-05-13,191.1853119320343,424.6373419573462,1160.736625787971,208.19534907125785,713.5153827324114,593.0331779633427,113.7136503550212
2012-05-20,205.2384618965929,546.9597898207135,1116.4167172114728,203.86032305511105,819.3704718995739,602.4768047496113,107.06848722628364
2012-05-27,217.73896840298983,579.4506877461527,1137.0914764622005,212.15377892669196,836.8272848275192,602.0095790670077,94.79336262699545
2012-06-03,192.34293697047545,616.5559428011397,1153.5725996846234,207.12072869534063,793.5214919597977,576.7928285015063,91.5832487879456
2012-06-10,224.2391422968287,685.0144969671916,1164.2154766298172,222.28691656408,818.8548166684585,627.571867049538,87.01189522942789
2012-06-17,210.20373411806435,774.6290404344163,1119.606594341887,226.89806285189,1082.132950618803,641.1624659130794,87.79467819261872
2012-06-24,208.7418175987206,811.2102187044752,1119.3702799770524,254.4903083239261,1132.0863294021644,632.7168745406308,89.83554011689444
2012-07-01,237.9762761908738,953.2958623444736,1387.4714425811485,283.2193984091591,879.8783118841429,661.8824101907466,85.11045644601106
2012-07-08,253.1784217636861,816.3779183653218,1421.451030249217,273.9159373817158,852.500644004728,706.4986845761526,98.41796727858566
2012-07-15,252.3128604704159,802.7918636577305,1335.537440880414,289.7015010282958,962.0830115009336,664.7064898820432,107.4496980031329
2012-07-22,260.74297157165586,785.1320326885293,1727.1359086376851,279.517014647916,1089.7815283622108,798.9010201062226,109.19989264191848
2012-07-29,281.3383544529777,676.5140264808813,2004.1100589794653,318.4895304746383,3436.2302916195467,1182.1001432225214,138.5397472417508
2012-08-05,263.993428235637,642.9163499019886,1698.3422520586648,288.0260760846736,2343.0999670845367,756.0271521023055,120.48536954741095
2012-08-12,272.29206743347856,559.9458198227688,1131.629404134694,249.16542354762987,1547.1249890976194,572.0910670408948,126.0760866484454
2012-08-19,256.37342100612057,443.990030388355,1918.483168097427,242.8135701334745,955.0444171363432,563.6764784888758,135.17152395897972
2012-08-26,276.0871146374258,385.1688497445791,1340.6213274971085,213.5457152692623,803.5785098992949,550.315527761199,148.82488370651583
2012-09-02,282.1228393131637,280.686367400652,971.611940407847,255.3523953005486,691.8316689019257,533.9266713731352,162.86456591088665
2012-09-09,287.87388425498017,212.91780745043312,901.3628250032782,238.1537103547912,635.6801908525514,496.6163073966002,185.333825230991
2012-09-16,299.4649737780976,171.80378599944518,898.2638137124256,247.9991172128404,621.3688930454949,485.0132960166813,178.9832260894761
2012-09-23,300.45221622752194,154.11208271571584,831.0695397803806,246.06407847306247,601.3642344337794,457.8718884637344,183.7081108404943
2012-09-30,336.7378958367499,134.80624156878625,829.9142429982561,278.9727228467365,656.7199470948774,482.1183070698127,194.90760849596435
2012-10-07,350.42518255104056,118.69974033699366,851.2275429497452,292.89722515508254,608.8444779525908,451.6100875773273,236.78395635886565
2012-10-14,372.6366380887719,111.46040731534517,709.4910758392834,309.9812628758728,690.7384315787236,426.6931262651592,238.38360780692287
2012-10-21,375.1244671913123,75.6578120574045,851.5424587663787,348.25658442949793,564.3426187816964,425.1584813601,248.62915792709225
2012-10-28,433.104917785374,78.6158396730936,711.7328402445122,357.54118652056303,579.2488721099259,514.7514137047644,274.3062951799705
2012-11-04,444.7015270540584,65.53612876791766,896.6480076524525,551.1813529310581,555.8725729051133,421.43665009499074,309.3599449659421
2012-11-11,551.1537422646028,70.09725826869948,690.9822122885755,766.7877349942784,578.526381099628,457.79756877516616,353.3428089991612
2012-11-18,561.1333760492308,70.94850304290756,662.9712019537988,1279.6733442049936,547.2128185818701,450.68532688495503,411.81989282117735
2012-11-25,768.2898777710067,83.9911640794341,700.4360291607247,1292.6694914223851,560.9617466288696,467.8899948668871,457.7946115775528
2012-12-02,703.458895740304,77.9065109190871,717.8740448108063,1415.0579315925372,594.6786366089136,472.71849180709165,435.52100291484703
2012-12-09,808.1800738414552,73.93519013131373,636.2315059598483,1562.259806022208,570.9906593156585,442.7547430133837,476.02255874998
2012-12-16,1021.2941358543898,69.27934160860745,600.2689238208487,1799.4691840568726,547.9381090712903,382.9327157688773,544.8383010477364
2012-12-23,1448.8037579498396,72.77330061741847,613.8923010405385,3114.2754309554825,508.5816654048696,448.3484925132893,723.7019144500416
2012-12-30,1597.4735972379035,108.81711739286816,719.2447376034788,2667.231319998297,662.0747108392288,452.1923769089176,728.6904148094322
2013-01-06,1241.87927532116,128.5174721626417,773.5305220213247,1332.4618273431984,741.0895589023302,376.3387650136304,578.6174979504015
2013-01-13,1126.9768168684327,120.49314238665583,872.4968398763693,1003.706226823438,725.4237285465905,428.41977098658674,536.4115749929739
2013-01-20,1126.8104508724086,131.72971085970235,821.5469239247277,1105.3752802875647,730.381165167634,445.37024602728815,553.3352259722963
2013-01-27,846.4425011549228,112.80490546172852,751.1665760497864,907.325959163672,645.3127152685493,493.35515647185895,507.9939772616849
2013-02-03,1023.6486710941444,123.34103728125255,776.4381946501964,700.6463358813711,631.5516233283004,420.7973973561771,397.37317251545926
2013-02-10,1015.8516290071876,136.80324013484477,775.1771093547784,804.6409096315384,646.5428782494661,400.8738065175668,378.28387459422703
2013-02-17,938.0429892405884,144.68176652965303,741.3794491169959,783.9939921480922,719.4195721175788,440.4046535217712,399.8595049326776
2013-02-24,807.9841585545992,157.86461208451652,854.0483919221476,567.98939696754,770.2480929720091,415.684532853428,344.23792771736
2013-03-03,749.9112618275362,170.28742882499142,820.7286907098658,497.75023266543616,755.0061874995978,431.4245414335056,283.28720778088905
2013-03-10,612.7218519290606,193.57785156486523,830.4441658013691,449.54230760685135,678.6992308747695,429.8319265846714,231.41687791359203
2013-03-17,513.3656016521627,182.10436005495697,848.4005216906361,405.4278903794848,716.2244775181596,422.7990166383498,201.9835826688756
2013-03-24,471.8314693066585,181.7411129330948,929.2813846186218,400.5966272279646,787.5008515718571,429.11940393478665,167.49384947695785
2013-03-31,342.8788663557038,204.5640993829215,911.0784979403128,317.823536914724,713.1253672147309,428.4952947099193,134.38945970344002
2013-04-07,260.32436758142126,228.99015286288133,929.0642486278318,242.5846436159508,663.9716935155906,448.1581745331243,106.59547078254631
2013-04-14,224.3355312761448,217.74605798433024,860.062733379898,208.36564409400097,647.1902382263053,389.1725311515448,98.00756607521518
2013-04-21,212.50701233956335,259.7064514835218,950.1178875416042,215.63150904434832,671.1503916697422,435.4160777949016,96.84400280727736
2013-04-28,186.7610195092395,265.1110389908393,969.8765083294104,191.80079351395213,604.4328958976824,440.9652723905052,83.99078258566011
2013-05-05,184.458241473246,311.6712430975111,1019.8102003356622,180.54361640329424,696.6181428343308,493.850169315114,79.4787885981923
2013-05-12,176.865215139729,355.8405171626398,1063.9290325378277,180.1933061931894,725.6211301149798,502.523668299747,75.71211759749387
2013-05-19,186.48902056630843,435.5195212976009,1080.9913593202823,194.8689187997352,707.7734338368022,514.4635912897731,72.30046169027545
2013-05-26,197.18615265704463,479.74705839497415,1078.1118887443488,194.0642421954176,734.6201980124944,503.88617120093744,69.39642275440121
2013-06-02,174.53559655911468,514.3975243883739,1024.2645635323545,195.07570450061672,722.6534542442159,498.5930722016555,69.3406986453707
2013-06-09,177.93314502556103,591.9491583891231,1009.702322337282,209.60740964144605,738.2672694220004,577.8957223777595,74.65132215608332
2013-06-16,182.7541749910956,640.6435642205857,1027.0843813268443,210.90159353694884,713.0783525350992,591.4348851409266,69.15960860855554
2013-06-23,189.47539068071904,718.5839669143038,1055.6683322069343,230.64355680429,835.0598428174354,582.8161379624339,65.04122907859852
2013-06-30,230.9054626953184,872.0401017523513,1364.867093043904,248.41230678774423,811.1498269062716,621.9202334449229,65.41831655329855
2013-07-07,229.33205437588265,759.43256157855,1202.460582494256,228.7590075176821,768.9930642481058,658.5265134491518,80.68561578691192
2013-07-14,240.7553137529869,711.38332444608,1294.125948075951,244.1522510953737,864.3344594066189,786.8636813977756,90.13518234946316
2013-07-21,227.5327554880129,728.7400355416381,1164.300752075554,226.90017396150765,870.158113263823,1295.4144337183516,97.13531639630604
2013-07-28,243.13055698019463,673.8893849231551,1011.5634705742976,240.2405468310438,846.4444359505404,912.4782049737524,95.30890358484277
2013-08-04,249.3960057300368,629.3060300390905,1040.3134010111971,239.33835434286303,801.8897111638968,608.0019737715783,109.17489164230447
2013-08-11,246.81085316345656,529.344538884933,1056.364535236875,237.2280120489178,766.7121298008688,583.3861869162976,106.07011862017472
2013-08-18,248.1862089349127,411.4067326382169,1306.3505276389535,221.76830815756864,761.913031055092,536.8624791177918,108.32368664290304
2013-08-25,255.4394915838832,427.93256019310905,989.514408237126,205.86458896550135,701.1695380781957,480.5843299352069,112.50027565021954
2013-09-01,277.5282109203863,276.6981770387601,937.7126110927048,237.5350039209038,657.0038925748797,502.7221290180739,134.61419003142035
2013-09-08,275.68153903635664,204.09271344168585,886.3921362015575,213.25544854238623,681.3693710224215,442.12702077202266,150.1969850701047
2013-09-15,269.21878495828105,158.59894313147518,832.1606533517817,223.8198451506463,663.7412237308696,426.6848718608428,159.3805287999251
2013-09-22,292.5249134843527,134.16162121697735,888.5023512408051,236.4544645447477,602.6937811658088,404.2455776163488,171.78176020534414
2013-09-29,295.66750739997264,123.2060451401911,836.8351630660136,228.7557432689256,630.6548971283171,431.141582101028,172.96984678663895
2013-10-06,325.58701015041686,109.82448373482144,818.5336543002347,274.02571731264976,589.0581519288186,405.9696666258734,166.64990801407984
2013-10-13,360.89312385486267,93.64135852684772,680.7946336008285,316.8565809154504,599.6717965930015,374.31695715555816,185.819625496284
2013-10-20,382.8475151161653,88.14369183193371,730.9946361233737,346.9364645126478,662.1217817925701,393.7675200691227,225.5531800428436
2013-10-27,421.8586398196762,71.88542385810632,670.181466714156,389.89007724605824,625.8948432304371,454.3979359279496,235.0588380818254
2013-11-03,492.8600876237234,69.19562455954029,701.2442381642253,601.4268904764298,587.2855165072679,427.0705112864501,285.0730809305538
2013-11-10,561.2299166248248,68.49142868096787,736.0357019155888,811.0233514428586,583.9575078938301,460.3088215776409,325.9516236779262
2013-11-17,587.8052373784994,75.74300031462653,617.6163899629926,826.0536262155272,616.8656006272474,423.9695604482624,367.2550159803187
2013-11-24,651.5248394061939,75.56937955477188,608.797750168101,1476.4966558821052,530.8176807200377,448.2246423128454,435.01223514198256
2013-12-01,730.4373257259507,74.06404555068825,735.6428067234037,1359.587872516644,640.3041136096774,418.5362454156099,484.6427605447579
2013-12-08,915.3101122638004,78.41734745857067,665.9877935950836,1590.4078934770066,541.9837817324268,427.14426357346105,644.479671220071
2013-12-15,1051.1359155540345,71.11453891854508,652.3419036220316,1799.852274954966,546.8529123415456,413.03473247151055,589.6016854120811
2013-12-22,1380.1157017293845,91.461349874983,631.0900355245267,3187.178891100811,641.0340044969747,444.47531326531225,626.1634186364217
2013-12-29,1663.916185862449,101.38595676874492,712.0566699378038,2857.890977698109,635.3797384198539,453.2106087578409,586.2702264222429
2014-01-05,1321.8397617412115,116.54913926366048,788.273384823489,1447.5336095129428,634.1766069138936,439.95584189418,547.8400668527881
2014-01-12,1192.540744044249,130.8354276040906,761.6203241803403,1444.045593973333,642.6975489620228,437.3919759701935,531.3083338133723
2014-01-19,1098.2664681679548,124.5957618099014,741.5966723804137,1205.6246620902486,683.2597751439653,532.8604243933547,583.5834371874782
2014-01-26,1064.5469791826124,118.90795549800018,714.262509323396,921.8005111443294,648.3549165363406,433.53082967350633,525.7796746249765
2014-02-02,1544.0050902093767,107.51736192079191,673.9544258829707,1220.297286588302,607.8638537055202,387.65748580428186,827.6323042457011
2014-02-09,2982.421221143872,116.67442114323116,720.6058371374686,2996.258557602792,592.297944987914,431.8058990791552,1894.4714694862932
2014-02-16,2279.104410775716,124.79476401556884,760.8220754024454,3278.503955403157,657.8428932820617,415.01064764824525,964.270543597542
2014-02-23,1130.6168926651255,135.18907451488838,751.7541351054675,1097.1331866178714,675.386577123317,411.0982405916349,583.0626139974861
2014-03-02,770.3520689655027,146.63491295631212,771.3620463689871,726.167852526947,711.5103428659932,406.1920921193732,389.538350806162
2014-03-09,610.302410717437,154.69370788213718,831.6765133475292,553.2180498686672,648.4407608510838,408.34113292917726,266.92572411824347
2014-03-16,483.6317877237751,158.69332804678382,805.8379106346968,454.6302169641282,588.7964159229276,395.54964563833227,209.2878074688744
2014-03-23,416.5135932161693,187.0267289238588,830.9655004841885,402.1837656441516,645.5249843176675,420.2026594363504,170.34557301973203
2014-03-30,338.8792575677755,202.0937130600672,841.8447725421702,327.3166915137978,609.3089937815258,416.6800459651251,144.7071254601043
2014-04-06,265.847661662451,213.98425952025173,913.4288716075176,274.4921788904427,635.6815092291693,458.5632410618999,113.27776592806975
2014-04-13,221.2868850642068,227.10718092940985,921.8315366650596,268.0098820219894,648.334317864488,418.1414696004763,93.30058607000632
2014-04-20,214.1758525658897,251.97750947839896,915.1710069059716,229.1862002171557,659.4890665810068,445.6851470238405,84.61062007670738
2014-04-27,166.3664970043352,242.1476604080674,876.6153169510195,210.87893080012623,655.7137406887341,412.4625431183832,90.04785579808829
2014-05-04,170.94020216891474,288.93158065324366,900.9868268525578,198.3367345075089,616.6945988573126,405.325735474509,77.75402761944866
2014-05-11,185.34962244543732,321.5082273503996,982.5236872409788,202.25022173943583,657.2794793990101,427.5933809092705,76.50431294988125
2014-05-18,183.2568058236415,421.8249917405796,964.219817187227,189.29176112133712,692.5986576549789,454.5128761993996,78.79361433219803
2014-05-25,191.9428687071041,462.5268949433554,1065.3891795105235,200.2933579445147,727.5555849233333,473.7028244933488,73.19713277794696
2014-06-01,167.1363940384281,478.404988798427,1010.3065656832732,192.6234453712109,717.7284097865249,500.6498125552581,67.41719471980414
2014-06-08,176.3712053554387,541.1171439709501,941.6874944684852,207.56191898136933,765.7056288093845,463.704540702939,69.37911273477643
2014-06-15,187.66161013294635,642.5228711577398,951.3469076751352,200.30448634360337,840.862370693733,504.5125625534949,66.26123073761761
2014-06-22,171.44111868665175,671.1823576808569,950.3364616616116,227.27442047521745,788.2568814873605,517.36531135853,62.15141389550128
2014-06-29,202.63727057247615,807.3726227296683,1042.164088559866,203.1604609745959,808.8882720278223,572.365597911929,69.03026209694691
2014-07-06,205.1607233593309,782.4384904936131,1188.6568861191683,231.65944469487147,771.3985075179661,583.6021525940936,59.90956155474725
2014-07-13,211.75713822427545,795.8647076432917,1152.72587259421,237.79632878681315,886.1513914154918,617.9303976471067,67.63653977008637
2014-07-20,231.4630494066101,694.9308540306992,1159.7609854060613,252.33312790504164,867.7384074330746,697.1920460230252,76.9200085134817
2014-07-27,239.94539083139227,687.7633795769167,1006.5268422050846,244.7298558630577,799.1597228929598,894.3086525121075,82.98985125757083
2014-08-03,250.66680208796237,579.5845131885753,916.050585167231,256.39815672646614,729.3858385644877,664.6654367794756,80.9960443245072
2014-08-10,237.5739143580024,502.9995600707665,909.504174688817,224.55815509776272,789.7833885732805,539.7979769209267,86.76317068711889
2014-08-17,256.212616285986,412.1990974349182,1097.1456121356518,248.0507242507742,700.4973117727261,506.4635447037173,96.25544019219826
2014-08-24,263.912095430542,366.54795086737454,978.642023285438,229.0616003585329,681.361289862571,541.5338339142191,104.4367094773702
2014-08-31,260.03455198342897,266.2054840487316,886.7082727717483,239.5469662353068,628.8555916285353,436.34049561064654,127.16502946305886
2014-09-07,271.42226252636954,172.4840313966333,879.1036664344774,235.574769812102,584.584566098431,434.150028095884,138.55492707886864
2014-09-14,279.9776743133356,156.06618814991313,1524.0888827499575,220.44607625993063,561.2754847212652,417.9179778396774,139.46683236078948
2014-09-21,287.8020758272279,145.2724610515301,934.4165686499804,254.37860323497995,568.3220712899575,397.8413712432991,150.58046581704272
2014-09-28,313.6074245095259,123.654370263782,791.8910673228683,247.34324393836445,576.3711454965749,378.44420303745466,170.60850949584068
2014-10-05,318.87487377827347,116.69025439516444,760.3853612833685,278.09896507291774,543.4625510700173,388.44396860576825,166.06627263391567
2014-10-12,349.452052070672,93.076986191864,711.6130963106287,300.3305413979291,541.6177752141036,348.73603016294817,172.34615546520956
2014-10-19,355.4571456257342,86.62443428169787,627.4262477813604,320.0723641746398,530.4937348877776,350.863941727582,195.0819851184356
2014-10-26,362.88501788314494,71.03876901340671,652.0420790920045,352.3207557080925,551.4153672075506,357.4233803722675,212.9521207739976
2014-11-02,453.3084198324989,79.11053463402833,568.8523105751772,556.1789786687176,522.8130007496172,361.9313394426506,260.1633707572197
2014-11-09,562.0341252990437,71.15901570877132,655.1573540193951,826.855994426176,536.7874565373147,372.05324750030667,325.36502864974534
2014-11-16,641.4502490757271,69.4271454564887,606.4686480303039,846.3990151518649,490.737892017588,341.8169492261471,372.8627339400301
2014-11-23,710.1487351140156,66.94091153940037,606.4293761375895,1466.6179466555002,471.4712744696714,373.1041509159491,387.5501616542784
2014-11-30,714.1980622332362,68.97641204508552,667.6353852209603,1374.712096286723,516.1537358330174,355.585824604543,426.2451111433477
2014-12-07,754.5216403843853,80.77843770218294,618.6641120855876,1568.4199611017166,509.0157763269505,426.2731551364557,427.3673136028327
2014-12-14,825.54381670539,77.25970925368861,617.7473308391666,1878.057374296284,527.6093694070106,408.6210117432268,465.0464583684401
2014-12-21,1135.736717083777,90.0980418753544,588.4754827018346,3037.554084759064,507.7244989866746,377.3521224536966,528.2940877589417
2014-12-28,1370.1925950666907,107.94065053544904,702.1566218922231,3265.279174693721,553.3190937003552,365.5474148351362,533.0280976336303
